Date,Sentiment,Stock Return
2020-07-21,1,109.328667
2020-07-22,1,106.599998
2020-07-23,0,111.93
2020-07-24,1,94.400665
2020-07-27,1,95.666664
2020-07-30,0,99.199997
2020-07-31,1,101.0
2020-08-06,1,99.388664
2020-08-07,0,99.96933
2020-08-11,0,93.066666
2020-08-14,0,110.999336
2020-08-17,0,111.800003
2020-08-18,0,126.599335
2020-08-19,0,124.333336
2020-08-20,1,124.045334
2020-08-21,1,136.317337
2020-08-26,0,137.333328
2020-08-27,0,145.363998
2020-08-28,0,153.007996
2020-08-31,1,148.203339
2020-09-03,0,135.743332
2020-09-04,0,134.270004
2020-09-08,1,118.666664
2020-09-09,0,118.866669
2020-09-10,0,128.736664
2020-09-11,1,127.313332
2020-09-15,0,145.520004
2020-09-16,0,146.623337
2020-09-17,1,138.53334
2020-09-18,1,149.313339
2020-09-21,0,151.043335
2020-09-23,1,135.053329
2020-09-24,0,121.26667
2020-09-25,1,131.156662
2020-10-05,0,141.116669
2020-10-06,0,141.263336
2020-10-13,1,147.78334
2020-10-14,1,149.926666
2020-10-20,0,143.916672
2020-10-21,0,140.899994
2020-10-22,0,147.306671
2020-10-28,1,138.82666
2020-10-29,0,136.653336
2020-11-02,0,131.333328
2020-11-05,0,142.766663
2020-11-06,1,145.366669
2020-11-09,1,146.5
2020-11-10,1,140.029999
2020-11-12,0,138.350006
2020-11-13,1,136.949997
2020-11-16,1,136.309998
2020-11-17,0,153.389999
2020-11-18,0,149.449997
2020-11-24,0,180.133331
2020-11-25,0,183.353333
2020-12-02,0,185.479996
2020-12-03,0,196.67334
2020-12-07,1,201.639999
2020-12-08,1,208.503326
2020-12-09,1,217.896667
2020-12-10,1,191.456665
2020-12-14,1,206.333328
2020-12-17,1,209.396667
2020-12-21,1,222.080002
2020-12-24,0,214.330002
2020-12-29,1,220.333328
2020-12-30,0,224.0
2020-12-31,0,233.330002
2021-01-04,1,239.820007
2021-01-07,1,259.209991
2021-01-08,0,285.333344
2021-01-12,1,277.0
2021-01-13,1,284.253326
2021-01-15,0,284.0
2021-01-21,1,285.0
2021-01-22,0,278.103333
2021-01-26,1,297.126678
2021-01-28,1,273.333344
2021-01-29,1,276.666656
2021-02-01,1,271.429993
2021-02-02,1,281.559998
2021-02-04,1,285.0
2021-02-08,1,289.890015
2021-02-09,1,285.040009
2021-02-10,1,281.213318
2021-02-11,1,270.813324
2021-02-17,1,259.696655
2021-02-19,1,265.0
2021-02-23,1,220.710007
2021-02-24,1,237.28334
2021-02-25,1,242.050003
2021-02-26,1,233.333328
2021-03-01,1,230.036667
2021-03-02,1,239.426666
2021-03-03,1,229.330002
2021-03-04,1,218.600006
2021-03-05,1,208.686661
2021-03-08,1,200.183334
2021-03-12,1,223.333328
2021-03-15,1,231.363327
2021-03-17,0,218.956665
2021-03-18,1,228.096664
2021-03-19,1,215.53334
2021-03-23,1,225.256668
2021-03-24,1,222.636673
2021-03-25,1,204.333328
2021-03-30,1,200.583328
2021-03-31,0,215.539993
2021-04-01,0,229.456665
2021-04-05,1,235.903336
2021-04-06,1,230.100006
2021-04-07,1,229.0
2021-04-08,1,225.793335
2021-04-09,1,225.92334
2021-04-14,1,256.899994
2021-04-15,1,247.699997
2021-04-16,1,242.883331
2021-04-22,1,247.166672
2021-04-23,0,239.933334
2021-04-27,1,239.320007
2021-04-28,0,232.136673
2021-04-29,1,233.169998
2021-05-05,0,227.020004
2021-05-06,1,226.919998
2021-05-07,1,221.933334
2021-05-11,0,199.746674
2021-05-13,1,200.513336
2021-05-18,1,189.333328
2021-05-19,1,184.183334
2021-05-20,1,191.666672
2021-05-24,1,193.866669
2021-05-26,1,202.520004
2021-05-28,1,209.5
2021-06-02,1,206.710007
2021-06-04,1,193.236664
2021-06-11,0,203.410004
2021-06-14,0,204.07666
2021-06-15,1,205.563339
2021-06-16,1,199.179993
2021-06-17,0,200.630005
2021-06-21,1,208.160004
2021-06-24,1,224.996674
2021-06-25,1,229.860001
2021-06-28,1,223.880005
2021-06-30,1,226.589996
2021-07-01,1,227.973328
2021-07-02,1,226.32666
2021-07-06,1,227.236664
2021-07-07,1,221.42334
2021-07-08,1,209.456665
2021-07-09,1,217.726669
2021-07-13,1,228.773331
2021-07-14,0,223.583328
2021-07-20,1,217.330002
2021-07-26,1,216.990005
2021-07-27,0,221.133331
2021-07-28,1,215.666672
2021-07-29,1,216.596664
2021-07-30,1,223.919998
2021-08-02,1,233.333328
2021-08-03,1,239.666672
2021-08-04,1,237.0
2021-08-05,1,238.666672
2021-08-06,1,237.300003
2021-08-13,0,241.236664
2021-08-20,1,227.616669
2021-08-23,0,228.479996
2021-08-25,1,235.676666
2021-08-30,0,238.240005
2021-08-31,1,244.333328
2021-09-02,0,244.833328
2021-09-03,1,244.083328
2021-09-09,1,251.136673
2021-09-10,0,253.199997
2021-09-13,1,246.736664
2021-09-15,1,248.333328
2021-09-16,1,250.943329
2021-09-17,0,252.383331
2021-09-21,0,244.929993
2021-09-24,1,248.630005
2021-10-01,0,259.466675
2021-10-04,1,265.5
2021-10-07,0,261.820007
2021-10-08,0,265.40332
2021-10-12,1,266.976654
2021-10-14,1,271.829987
2021-10-18,1,283.929993
2021-10-19,1,292.51001
2021-10-21,1,285.333344
2021-10-22,1,298.5
2021-10-25,1,316.843323
2021-10-29,1,360.619995
2021-11-01,0,381.666656
2021-11-02,1,386.453339
2021-11-03,1,392.443329
2021-11-09,1,391.200012
2021-11-15,1,339.209991
2021-11-17,1,354.503326
2021-11-18,0,368.850006
2021-11-19,1,366.290009
2021-11-22,1,387.443329
2021-11-24,0,360.130005
2021-11-29,1,366.996674
2021-11-30,0,381.456665
2021-12-01,1,386.899994
2021-12-02,1,366.353333
2021-12-03,1,361.59668
2021-12-06,1,333.83667
2021-12-08,1,350.90332
2021-12-10,1,336.25
2021-12-13,1,333.696655
2021-12-14,1,315.0
2021-12-15,0,317.736664
2021-12-16,1,331.5
2021-12-20,0,303.566681
2021-12-21,0,305.623322
2021-12-22,0,321.886658
2021-12-23,0,335.600006
2021-12-27,1,357.890015
2021-12-28,0,369.829987
2021-12-30,1,353.776672
2022-01-06,1,359.0
2022-01-07,0,360.123322
2022-01-12,0,359.616669
2022-01-14,1,339.959991
2022-01-18,1,342.203339
2022-01-19,1,347.236664
2022-01-20,0,336.57666
2022-01-21,1,332.113342
2022-01-25,1,304.733337
2022-01-26,1,317.476654
2022-01-27,1,311.119995
2022-01-31,1,290.90332
2022-02-02,0,309.393341
2022-02-03,0,294.0
2022-02-07,1,307.929993
2022-02-09,0,311.666656
2022-02-10,0,302.790009
2022-02-11,1,303.209991
2022-02-14,0,287.190002
2022-02-15,0,300.0
2022-02-17,1,304.420013
2022-02-18,1,295.333344
2022-02-22,1,278.043335
2022-03-03,1,292.92334
2022-03-07,1,285.433319
2022-03-09,1,279.82666
2022-03-14,1,260.203339
2022-03-15,1,258.42334
2022-03-17,1,276.996674
2022-03-21,1,304.993347
2022-03-22,1,310.0
2022-03-24,0,336.57666
2022-03-25,1,336.0
2022-03-28,1,355.033325
2022-03-30,0,363.723328
2022-04-01,1,360.383331
2022-04-04,1,363.126678
2022-04-05,1,378.766663
2022-04-07,1,350.796661
2022-04-08,0,347.736664
2022-04-14,1,333.09668
2022-04-18,1,329.676666
2022-04-19,1,335.019989
2022-04-20,1,343.333344
2022-04-21,1,358.243347
2022-04-22,1,338.303345
2022-04-25,1,326.323334
2022-04-26,1,331.809998
2022-04-27,1,299.526672
2022-04-28,1,299.993347
2022-04-29,1,300.75
2022-05-02,1,286.92334
2022-05-03,1,301.059998
2022-05-04,1,301.313324
2022-05-06,1,295.666656
2022-05-09,1,278.816681
2022-05-11,1,265.0
2022-05-12,1,233.666672
2022-05-13,1,257.82666
2022-05-17,1,249.119995
2022-05-18,1,248.17334
2022-05-19,1,235.666672
2022-05-20,1,237.996674
2022-05-23,1,218.339996
2022-05-24,1,217.843338
2022-05-25,1,207.949997
2022-05-26,1,220.473328
2022-05-27,1,241.083328
2022-05-31,1,257.946655
2022-06-01,0,251.720001
2022-06-03,1,243.226669
2022-06-06,1,244.353333
2022-06-07,1,234.0
2022-06-10,0,235.156662
2022-06-14,1,218.286667
2022-06-15,1,220.916672
2022-06-17,1,213.433334
2022-06-21,1,224.603333
2022-07-05,0,223.0
2022-07-06,0,230.779999
2022-07-07,1,233.919998
2022-07-11,1,252.103333
2022-07-12,0,236.846664
2022-07-13,1,225.5
2022-07-15,1,240.0
2022-07-18,1,244.936661
2022-07-19,1,245.0
2022-07-21,1,255.106674
2022-07-22,0,276.220001
2022-07-25,0,272.216675
2022-07-27,1,263.809998
2022-07-28,1,280.066681
2022-07-29,0,280.700012
2022-08-01,0,301.276672
2022-08-02,0,294.003326
2022-08-05,0,302.670013
2022-08-10,0,297.066681
2022-08-11,1,296.513336
2022-08-12,1,289.416656
2022-08-16,1,311.666656
2022-08-17,0,303.396667
2022-08-19,1,299.0
2022-08-22,0,291.91333
2022-08-23,0,291.453339
2022-08-24,0,297.563324
2022-08-25,0,302.359985
2022-08-26,1,297.429993
2022-08-30,0,287.869995
2022-08-31,0,280.619995
2022-09-01,0,272.579987
2022-09-07,0,273.100006
2022-09-08,1,281.299988
2022-09-09,0,291.670013
2022-09-12,1,300.720001
2022-09-13,0,292.899994
2022-09-14,1,292.23999
2022-09-19,1,300.089996
2022-09-23,1,283.089996
2022-09-27,0,283.839996
2022-09-28,0,283.079987
2022-09-29,0,282.76001
2022-09-30,0,266.149994
2022-10-03,0,254.5
2022-10-04,1,250.520004
2022-10-06,0,239.440002
2022-10-07,0,233.940002
2022-10-11,1,220.949997
2022-10-12,0,215.330002
2022-10-13,1,208.300003
2022-10-17,0,210.039993
2022-10-18,0,229.5
2022-10-19,0,219.800003
2022-10-20,0,208.279999
2022-10-21,0,206.419998
2022-10-25,1,210.100006
2022-10-26,1,219.399994
2022-10-27,1,229.770004
2022-10-28,1,225.399994
2022-10-31,1,226.190002
2022-11-01,1,234.050003
2022-11-02,1,226.039993
2022-11-03,1,211.360001
2022-11-04,1,222.600006
2022-11-07,1,208.649994
2022-11-08,1,194.020004
2022-11-09,1,190.779999
2022-11-10,1,189.899994
2022-11-11,1,186.0
2022-11-14,0,192.770004
2022-11-15,1,195.880005
